epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,2820.47,1.55048,1.97901,1.8761,0.63954,0.63901,0.64655,0.26867,2.03066,2.02953,2.16632,0.00071145,0.00071145,0.00071145
89,2851.92,1.51823,1.96451,1.88054,0.5748,0.63224,0.62205,0.26531,1.98011,2.03144,2.11611,0.000708133,0.000708133,0.000708133
90,2884.44,1.52222,1.95742,1.88749,0.61808,0.65719,0.66239,0.28574,1.99418,1.96571,2.13872,0.000704817,0.000704817,0.000704817
91,2916.09,1.50256,1.88582,1.86495,0.6116,0.65538,0.6661,0.27905,1.98214,1.96142,2.14032,0.0007015,0.0007015,0.0007015
92,2946.69,1.51258,1.90422,1.86467,0.63877,0.63244,0.65624,0.28261,1.98679,2.00411,2.12696,0.000698183,0.000698183,0.000698183
93,2976.7,1.49871,1.85757,1.83557,0.60625,0.64341,0.64625,0.2842,1.95596,1.97818,2.10014,0.000694867,0.000694867,0.000694867
94,3008.6,1.49798,1.87601,1.85336,0.6448,0.67234,0.6677,0.29641,1.93658,1.96686,2.06983,0.00069155,0.00069155,0.00069155
95,3037.93,1.48857,1.87272,1.83817,0.62134,0.64341,0.66077,0.28596,1.93025,2.0124,2.10957,0.000688233,0.000688233,0.000688233
96,3070.58,1.50471,1.92442,1.83823,0.64078,0.60432,0.65862,0.29872,1.87952,1.93236,2.04965,0.000684917,0.000684917,0.000684917
97,3103.38,1.52996,1.93072,1.84466,0.62651,0.63167,0.64771,0.28371,1.92446,2.08768,2.07382,0.0006816,0.0006816,0.0006816
98,3135.11,1.51471,1.90524,1.85828,0.60982,0.66993,0.67029,0.28585,1.98501,1.96602,2.11387,0.000678283,0.000678283,0.000678283
99,3170.18,1.5069,1.86479,1.85767,0.6025,0.6907,0.65857,0.29825,1.93701,1.94775,2.08511,0.000674967,0.000674967,0.000674967
100,3201.46,1.5233,1.87338,1.852,0.59872,0.64033,0.61883,0.27812,1.88006,2.06489,2.08716,0.00067165,0.00067165,0.00067165
101,3231.76,1.50989,1.89116,1.8388,0.59018,0.64267,0.63429,0.28385,1.89705,1.9709,2.08901,0.000668333,0.000668333,0.000668333
102,3265.58,1.52515,1.91947,1.86125,0.61164,0.66142,0.65216,0.27993,1.98197,2.09804,2.12036,0.000665017,0.000665017,0.000665017
103,3296.81,1.51397,1.8918,1.83283,0.63948,0.68879,0.67051,0.2986,1.95912,1.9649,2.09757,0.0006617,0.0006617,0.0006617
104,3328.95,1.51485,1.88338,1.85577,0.63533,0.62961,0.64211,0.27045,2.03799,2.07157,2.18323,0.000658383,0.000658383,0.000658383
105,3359.66,1.47239,1.84884,1.81099,0.68216,0.67173,0.69765,0.32096,1.90565,1.87347,2.05937,0.000655067,0.000655067,0.000655067
106,3392.04,1.48708,1.83424,1.83915,0.67481,0.63925,0.6687,0.27629,1.99706,1.99337,2.12779,0.00065175,0.00065175,0.00065175
107,3424.85,1.51152,1.83376,1.83821,0.62092,0.66309,0.67731,0.30268,1.95503,1.95743,2.13305,0.000648433,0.000648433,0.000648433
108,3458.82,1.48527,1.88569,1.82948,0.63309,0.64182,0.65771,0.30501,1.92742,1.98546,2.09948,0.000645117,0.000645117,0.000645117
109,3488.6,1.4658,1.7945,1.80814,0.63654,0.64428,0.67259,0.28716,1.93644,1.93525,2.11292,0.0006418,0.0006418,0.0006418
110,3521.41,1.46738,1.79089,1.79632,0.63193,0.69714,0.67965,0.31873,1.83113,1.85444,2.00501,0.000638483,0.000638483,0.000638483
111,3554.82,1.48893,1.77026,1.83642,0.64198,0.66223,0.68758,0.29374,1.95537,1.9348,2.10197,0.000635167,0.000635167,0.000635167
112,3586.25,1.47501,1.80429,1.80588,0.64163,0.62408,0.64775,0.28378,2.05377,2.01327,2.15574,0.00063185,0.00063185,0.00063185
113,3617.39,1.50015,1.82007,1.82706,0.6197,0.64408,0.64991,0.2766,2.0049,2.0292,2.17891,0.000628533,0.000628533,0.000628533
114,3651.26,1.47147,1.79238,1.82193,0.63491,0.66805,0.64928,0.28281,2.00536,1.97072,2.13781,0.000625217,0.000625217,0.000625217
115,3683.14,1.47853,1.7842,1.80509,0.57629,0.65888,0.65112,0.30778,1.87112,1.91898,2.02415,0.0006219,0.0006219,0.0006219
116,3718.07,1.49192,1.82681,1.83722,0.52948,0.68642,0.63078,0.30572,1.81228,1.94871,1.9958,0.000618583,0.000618583,0.000618583
117,3749.99,1.46492,1.7491,1.82103,0.64111,0.68515,0.68291,0.32363,1.85732,1.84484,2.03547,0.000615267,0.000615267,0.000615267
118,3783.16,1.45093,1.77754,1.8068,0.64498,0.68477,0.69312,0.31863,1.91639,1.82751,2.05801,0.00061195,0.00061195,0.00061195
119,3812.96,1.467,1.78096,1.80205,0.56277,0.66171,0.665,0.28893,1.92409,1.93459,2.0692,0.000608633,0.000608633,0.000608633
120,3847.74,1.53181,1.84525,1.83689,0.59918,0.68318,0.67283,0.31307,1.85409,1.88836,2.04371,0.000605317,0.000605317,0.000605317
121,3878.95,1.47114,1.80655,1.82853,0.65006,0.69877,0.69893,0.31754,1.87434,1.86938,2.03303,0.000602,0.000602,0.000602
122,3909.25,1.45484,1.71988,1.79741,0.70577,0.67686,0.70443,0.32629,1.88378,1.79282,2.02161,0.000598683,0.000598683,0.000598683
123,3940.24,1.48753,1.72671,1.82109,0.68017,0.67495,0.70161,0.33838,1.79869,1.79089,1.98901,0.000595367,0.000595367,0.000595367
124,3974.27,1.47698,1.79498,1.81697,0.59711,0.68605,0.67515,0.30078,1.98002,1.88219,2.10486,0.00059205,0.00059205,0.00059205
125,4005.94,1.44905,1.72194,1.76009,0.62852,0.65371,0.66526,0.31434,1.85337,1.87248,2.01735,0.000588733,0.000588733,0.000588733
126,4036.74,1.52114,1.78176,1.84152,0.59049,0.65038,0.63764,0.27637,2.02307,1.92101,2.17924,0.000585417,0.000585417,0.000585417
127,4071.51,1.47492,1.80089,1.81767,0.66371,0.64757,0.67579,0.3188,1.82753,1.89754,2.0066,0.0005821,0.0005821,0.0005821
128,4101.31,1.42291,1.73757,1.77427,0.67212,0.67383,0.7049,0.32372,1.83662,1.82962,2.0016,0.000578783,0.000578783,0.000578783
129,4134.13,1.45865,1.76128,1.81112,0.66522,0.67294,0.69469,0.31791,1.91841,1.86379,2.05619,0.000575467,0.000575467,0.000575467
130,4164.62,1.43058,1.73191,1.79236,0.67551,0.6913,0.70782,0.33276,1.80044,1.81398,1.9754,0.00057215,0.00057215,0.00057215
131,4196.59,1.44148,1.75429,1.78638,0.60235,0.69411,0.70923,0.34208,1.77005,1.78984,1.99696,0.000568833,0.000568833,0.000568833
132,4229.17,1.43276,1.71907,1.78949,0.65031,0.6785,0.68263,0.32768,1.83812,1.85873,2.04049,0.000565517,0.000565517,0.000565517
133,4258.34,1.38899,1.66176,1.75644,0.61505,0.69022,0.68633,0.31623,1.85075,1.9062,2.04874,0.0005622,0.0005622,0.0005622
134,4291.66,1.45959,1.73603,1.80374,0.64969,0.64266,0.67836,0.32571,1.8003,1.88721,2.01704,0.000558883,0.000558883,0.000558883
135,4325.38,1.46144,1.73093,1.80059,0.63501,0.66778,0.68523,0.31974,1.8969,1.85984,2.04793,0.000555567,0.000555567,0.000555567
136,4356.39,1.45105,1.70571,1.77547,0.62449,0.67287,0.68085,0.32397,1.85411,1.85786,2.04418,0.00055225,0.00055225,0.00055225
137,4385.74,1.43089,1.66159,1.76267,0.6344,0.64029,0.67448,0.29661,2.00191,1.93039,2.15265,0.000548933,0.000548933,0.000548933
138,4418.76,1.45383,1.74253,1.80693,0.64442,0.66711,0.66442,0.28317,1.98831,1.92568,2.13415,0.000545617,0.000545617,0.000545617
139,4451.09,1.45643,1.70681,1.78082,0.66041,0.64612,0.66422,0.28586,1.93362,1.93994,2.0884,0.0005423,0.0005423,0.0005423
140,4482.68,1.44049,1.73376,1.79618,0.64641,0.65557,0.65961,0.29914,1.92431,1.94019,2.09649,0.000538983,0.000538983,0.000538983
141,4514.37,1.4588,1.68621,1.76933,0.61224,0.70073,0.66438,0.30111,1.89412,1.84896,2.08758,0.000535667,0.000535667,0.000535667
142,4544.93,1.41583,1.62231,1.74571,0.67772,0.63764,0.67497,0.31067,1.85182,1.82206,2.04751,0.00053235,0.00053235,0.00053235
143,4577.98,1.44974,1.68447,1.7874,0.59811,0.65303,0.65085,0.29903,1.85934,1.91172,2.02835,0.000529033,0.000529033,0.000529033
144,4612.23,1.44835,1.70429,1.81067,0.65579,0.70214,0.69802,0.33519,1.80817,1.79692,2.0056,0.000525717,0.000525717,0.000525717
145,4644.03,1.42045,1.65037,1.77083,0.6918,0.66743,0.70208,0.31778,1.91268,1.80125,2.08714,0.0005224,0.0005224,0.0005224
146,4677.02,1.4266,1.66748,1.76442,0.64822,0.70112,0.69122,0.32117,1.90966,1.82476,2.03758,0.000519083,0.000519083,0.000519083
147,4711.68,1.44643,1.66156,1.77355,0.65738,0.69135,0.70365,0.33174,1.7841,1.79256,1.9953,0.000515767,0.000515767,0.000515767
148,4741.13,1.40971,1.6408,1.73372,0.64179,0.64753,0.66603,0.30195,1.84174,1.88154,2.04672,0.00051245,0.00051245,0.00051245
149,4774.46,1.41792,1.69084,1.77856,0.63594,0.67813,0.69502,0.34046,1.72822,1.75912,1.9536,0.000509133,0.000509133,0.000509133
150,4803.02,1.39981,1.56661,1.72872,0.64809,0.681,0.68015,0.30297,1.96681,1.8719,2.0803,0.000505817,0.000505817,0.000505817
151,4833.12,1.42606,1.60911,1.74005,0.64195,0.64692,0.67848,0.30601,1.91898,1.82192,2.07024,0.0005025,0.0005025,0.0005025
152,4865.8,1.44786,1.65497,1.77831,0.65803,0.6994,0.71093,0.34087,1.85232,1.78551,2.02503,0.000499183,0.000499183,0.000499183
153,4897.2,1.40835,1.65381,1.74358,0.67934,0.71075,0.70627,0.32576,1.8028,1.77487,2.02031,0.000495867,0.000495867,0.000495867
154,4926.55,1.39148,1.59899,1.73842,0.66092,0.67848,0.68867,0.31504,1.92479,1.76612,2.08064,0.00049255,0.00049255,0.00049255
